14
57
19
12
12
15
32
12
72
178
169
224
216
269
500
250
500
421
181
117
114
150
249
123
223
289
238
11
14
156
157
141
114
380
126
142
142
17
135
435
98
474
224
155
144
133
16
500
29
462
477
153
447
116
428
500
45
108
500
81
216
44
241
160
102
142
226
246
198
201
19
199
18
234
43
46
71
198
65
216
62
12
82
183
207
172
73
208
87
66
244
168
89
129
174
192
172
81
199
84
192
80
181
161
58
96
62
28
131
114
141
135
133
112
110
14
119
141
119
29
143
44
96
45
98
113
20
101
112
104
15
110
40
104
13
94
100
102
30
103
96
102
102
14
48
12
14
103
46
101
101
92
28
13
99
92
101
97
99
100
97
101
16
49
104
101
99
102
32
106
28
100
11
103
96
15
99
96
51
99
24
98
15
34
101
104
26
21
98
103
17
97
43
18
100
44
105
101
97
96
104
16
97
104
106
106
105
101
30
21
26
41
104
100
106
11
42
107
107
49
106
106
42
103
105
17
100
104
99
107
89
103
102
11
10
13
98
48
104
97
103
101
110
102
42
18
117
106
45
104
32
500
18
113
22
500
103
102
25
105
102
500
500
115
104
500
102
110
108
116
30
106
13
100
104
104
500
101
107
20
108
114
41
105
113
285
114
25
500
45
100
112
42
104
104
99
31
11
100
43
38
107
115
102
101
103
14
101
44
103
105
101
104
104
103
104
104
32
48
99
100
94
105
102
27
46
101
51
30
48
100
100
29
102
126
38
101
101
36
105
104
124
107
17
107
130
114
120
372
114
134
127
111
52
500
225
117
306
500
500
115
500
29
111
130
12
500
500
500
500
500
500
500
500
500
500
500
500
500
500
19
500
500
500
500
273
100
15
96
99
95
73
15
12
96
97
96
91
94
17
15
92
41
12
95
94
95
18
20
97
98
37
89
27
12
30
96
93
94
38
92
9
19
25
83
97
304
90
42
44
95
94
46
11
94
34
100
101
98
71
110
500
25
136
96
137
61
145
27
486
188
44
97
201
92
164
211
299
500
237
191
75
115
442
500
93
500
197
81
57
500
221
500
500
146
500
158
500
500
500
500
500
500
500
500
500
500
196
500
17
145
500
83
500
500
500
500
258
500
399
