13
43
11
14
63
17
12
16
17
38
20
13
12
28
20
15
49
16
17
23
55
23
37
29
21
29
11
49
22
32
15
19
27
13
14
16
43
23
12
33
21
12
35
14
48
25
24
21
19
23
40
71
44
67
27
52
45
47
19
122
119
92
38
82
100
135
42
41
59
86
28
174
41
149
74
65
77
170
146
141
135
103
237
185
163
119
350
327
131
89
454
319
125
158
159
170
111
176
176
134
99
122
159
197
136
51
91
154
151
98
131
198
317
218
231
93
116
97
130
500
453
176
180
199
176
157
241
183
219
153
200
249
201
132
122
117
162
209
136
167
112
225
382
146
191
244
269
229
106
218
354
221
121
465
500
245
450
500
381
500
500
500
195
63
310
491
410
500
500
227
370
388
310
302
303
390
500
500
500
376
500
114
485
500
140
150
294
500
500
500
375
388
500
500
500
44
500
500
500
500
500
500
500
66
175
493
500
500
500
500
500
500
500
500
500
500
145
500
500
500
457
500
500
500
500
500
500
500
500
500
500
500
160
500
500
500
500
500
500
500
500
500
500
500
500
500
440
156
500
55
500
500
500
500
500
500
500
500
500
500
500
495
500
500
500
500
500
126
500
500
366
500
500
500
500
500
500
500
500
500
242
328
500
500
500
500
500
500
500
187
456
99
474
200
292
236
106
500
98
500
