step,critic_loss,bellman_loss,actor_loss,eval_return,eval_success
1,4.735612869262695,1.948608636856079,0.0457969531416893,,
2,4.7193603515625,1.9152767658233643,0.03603195399045944,,
3,4.62724494934082,1.8439481258392334,0.019861802458763123,,
4,4.585745334625244,1.8122159242630005,0.006789783947169781,,
5,4.545015335083008,1.7714083194732666,-0.01006515882909298,,
6,4.584500789642334,1.7726562023162842,-0.01623188890516758,,
7,4.5106096267700195,1.7219860553741455,-0.030922533944249153,,
8,4.426767826080322,1.6606873273849487,-0.04572506994009018,,
9,4.352008819580078,1.5929405689239502,-0.058794356882572174,,
10,4.348377227783203,1.5829057693481445,-0.07413242757320404,,
11,4.386137962341309,1.5878784656524658,-0.08141078799962997,,
12,4.328331470489502,1.532862663269043,-0.09887664765119553,,
13,4.273490905761719,1.5040373802185059,-0.10618416965007782,,
14,4.243749618530273,1.4728233814239502,-0.1161789745092392,,
15,4.232573986053467,1.440053105354309,-0.13235193490982056,,
16,4.162417888641357,1.3902058601379395,-0.14243504405021667,,
17,4.121125221252441,1.3514389991760254,-0.1610838770866394,,
18,4.133114337921143,1.3723493814468384,-0.1588609218597412,,
19,4.155667304992676,1.3575661182403564,-0.1717808097600937,,
20,4.0675835609436035,1.2937910556793213,-0.18650467693805695,,
21,4.082935333251953,1.3023712635040283,-0.19207319617271423,,
22,3.977508068084717,1.217552900314331,-0.2167723923921585,,
23,4.001733779907227,1.238469123840332,-0.21704092621803284,,
24,3.97758412361145,1.1939127445220947,-0.22815270721912384,,
25,3.9593636989593506,1.1841661930084229,-0.23386451601982117,,
26,3.9031219482421875,1.144411563873291,-0.2501309812068939,,
27,3.9277732372283936,1.1550483703613281,-0.25237879157066345,,
28,3.922595262527466,1.1423137187957764,-0.2618584930896759,,
29,3.862043619155884,1.0872802734375,-0.2857860028743744,,
30,3.862213134765625,1.080766201019287,-0.2912691831588745,,
31,3.7749364376068115,1.0191819667816162,-0.3153148591518402,,
32,3.7378311157226562,1.008918285369873,-0.32235729694366455,,
33,3.7795591354370117,1.0164803266525269,-0.3104590177536011,,
34,3.733800172805786,0.9753458499908447,-0.3284572660923004,,
35,3.7383310794830322,0.9946315884590149,-0.3339434564113617,,
36,3.683422327041626,0.9183655381202698,-0.3632745146751404,,
37,3.6388604640960693,0.8801352381706238,-0.3817969858646393,,
38,3.640109062194824,0.8729745149612427,-0.4097387194633484,,
39,3.674185276031494,0.8873766660690308,-0.3870851397514343,,
40,3.687757730484009,0.9077356457710266,-0.38213086128234863,,
41,3.5746915340423584,0.8006794452667236,-0.4236798882484436,,
42,3.5336685180664062,0.775098443031311,-0.44073668122291565,,
43,3.5273921489715576,0.7339892387390137,-0.475666880607605,,
44,3.567847728729248,0.8127862215042114,-0.4322803020477295,,
45,3.5271739959716797,0.7534213662147522,-0.47570809721946716,,
46,3.4566752910614014,0.7026245594024658,-0.4904988706111908,,
47,3.5185258388519287,0.7182837128639221,-0.47929754853248596,,
48,3.488745927810669,0.7232682704925537,-0.5022234916687012,,
49,3.475358486175537,0.6943773031234741,-0.5136048793792725,,
50,3.4407458305358887,0.6833289861679077,-0.5083589553833008,,
51,3.4178969860076904,0.6551492214202881,-0.5152009725570679,,
52,3.354566812515259,0.6201488971710205,-0.5797762274742126,,
53,3.3568906784057617,0.585570216178894,-0.587956428527832,,
54,3.3812403678894043,0.5996259450912476,-0.5810612440109253,,
55,3.345310926437378,0.5744574069976807,-0.5978630781173706,,
56,3.329758644104004,0.5874418020248413,-0.592688798904419,,
57,3.336329460144043,0.5732187032699585,-0.6051724553108215,,
58,3.3525466918945312,0.5716333389282227,-0.5961047410964966,,
59,3.3652520179748535,0.5991860628128052,-0.6086025238037109,,
60,3.3176350593566895,0.5592725276947021,-0.6243115067481995,,
61,3.292736768722534,0.5220179557800293,-0.6575250625610352,,
62,3.30964994430542,0.5400675535202026,-0.6951918601989746,,
63,3.257735252380371,0.5026164054870605,-0.6801139116287231,,
64,3.2499148845672607,0.5127041339874268,-0.6944316625595093,,
65,3.3149502277374268,0.5327801704406738,-0.7126404643058777,,
66,3.2902326583862305,0.5357108116149902,-0.7306705713272095,,
67,3.227128267288208,0.4752705693244934,-0.7880891561508179,,
68,3.2279584407806396,0.4695248007774353,-0.7365608811378479,,
69,3.210129737854004,0.45752865076065063,-0.7595126628875732,,
70,3.265380859375,0.5229877233505249,-0.7795284390449524,,
71,3.1876635551452637,0.4279232621192932,-0.7906038165092468,,
72,3.215135335922241,0.43965786695480347,-0.8270902633666992,,
73,3.1858739852905273,0.43073365092277527,-0.8443812727928162,,
74,3.16279935836792,0.4105866849422455,-0.780278742313385,,
75,3.2045509815216064,0.4427525997161865,-0.7953701019287109,,
76,3.2293012142181396,0.46636277437210083,-0.883263885974884,,
77,3.1853902339935303,0.42929401993751526,-0.8169106841087341,,
78,3.17832612991333,0.4192389249801636,-0.7854466438293457,,
79,3.1589391231536865,0.40152913331985474,-0.8426536321640015,,
80,3.1959662437438965,0.42875826358795166,-0.8069164752960205,,
81,3.1516478061676025,0.38007044792175293,-0.8206361532211304,,
82,3.1225900650024414,0.35722625255584717,-0.838928759098053,,
83,3.1311984062194824,0.3626769185066223,-0.8539602756500244,,
84,3.1309938430786133,0.3525632619857788,-0.8557620644569397,,
85,3.217416763305664,0.4389572739601135,-0.9161098003387451,,
86,3.1506359577178955,0.39311763644218445,-0.9125828146934509,,
87,3.101884365081787,0.352389395236969,-0.9012490510940552,,
88,3.1093990802764893,0.349440336227417,-0.8835390210151672,,
89,3.1103122234344482,0.3417227864265442,-0.8948945999145508,,
90,3.0732293128967285,0.3258195221424103,-0.9337590336799622,,
91,3.1251940727233887,0.3741718530654907,-0.9423788785934448,,
92,3.088810920715332,0.3211590051651001,-0.9562927484512329,,
93,3.1295559406280518,0.3685437738895416,-0.903558611869812,,
94,3.096851348876953,0.3303490877151489,-0.8901536464691162,,
95,3.0975286960601807,0.315438449382782,-0.8771615028381348,,
96,3.0848169326782227,0.33336055278778076,-0.9408350586891174,,
97,3.0612292289733887,0.31410980224609375,-0.9385992288589478,,
