step,train_loss,eval_return,eval_success
475,4.051318645477295,,
476,3.726330041885376,,
477,3.629049777984619,,
478,3.525709629058838,,
479,3.634723663330078,,
480,3.7247304916381836,,
481,4.167771816253662,,
482,4.784330368041992,,
483,3.3362178802490234,,
484,3.9308857917785645,,
485,4.167942047119141,,
486,3.5451228618621826,,
487,4.609330654144287,,
488,4.525904178619385,,
489,4.290380001068115,,
490,4.618268966674805,,
491,3.368239402770996,,
492,3.569451332092285,,
493,3.8345937728881836,,
494,3.99483323097229,,
495,3.9062771797180176,,
496,3.9215924739837646,,
497,3.944444417953491,,
498,4.664377212524414,,
499,4.0437164306640625,,
500,3.8536112308502197,,
501,3.6669559478759766,,
502,4.003323554992676,,
503,3.5560646057128906,,
504,4.2656331062316895,,
505,4.234042644500732,,
506,3.7185988426208496,,
507,3.6435320377349854,,
508,3.893937110900879,,
509,4.021851062774658,,
510,4.073273658752441,,
511,3.8344357013702393,,
512,3.7508881092071533,,
513,4.074094772338867,,
514,3.929964780807495,,
515,3.9494364261627197,,
516,3.9473493099212646,,
517,3.528294086456299,,
518,4.153800964355469,,
519,3.90468430519104,,
520,3.9804797172546387,,
521,3.5545263290405273,,
522,4.199656963348389,,
523,4.3173136711120605,,
524,4.053003311157227,,
525,3.8542840480804443,,
526,3.6138439178466797,,
527,4.68568229675293,,
528,3.672091007232666,,
529,3.769564628601074,,
530,4.411017894744873,,
531,4.4403181076049805,,
532,3.974713087081909,,
533,4.0595855712890625,,
534,4.16639518737793,,
535,3.8106870651245117,,
536,3.413914203643799,,
537,3.698237180709839,,
538,3.645475149154663,,
539,3.644713878631592,,
540,3.674365997314453,,
541,4.161040306091309,,
542,3.9360642433166504,,
543,4.290383338928223,,
544,4.049197673797607,,
545,4.327129364013672,,
546,3.5806281566619873,,
547,4.229719638824463,,
548,3.8848748207092285,,
549,3.9234697818756104,,
550,3.974606990814209,,
551,3.9352383613586426,,
552,3.904092788696289,,
553,4.099172592163086,,
554,3.90877103805542,,
555,4.087203025817871,,
556,3.841564178466797,,
557,4.0459089279174805,,
558,4.213937759399414,,
559,3.867408275604248,,
560,4.153017997741699,,
561,4.0501909255981445,,
562,3.6892242431640625,,
563,4.1651153564453125,,
564,4.013982772827148,,
565,4.166553497314453,,
566,4.328568458557129,,
567,4.151594638824463,,
568,3.8600165843963623,,
569,4.0801544189453125,,
570,4.39093542098999,,
571,3.44145131111145,,
572,4.043385028839111,,
573,3.8200488090515137,,
574,3.86159348487854,,
575,4.051778793334961,,
576,3.8080761432647705,,
577,3.5713844299316406,,
578,3.773355007171631,,
579,3.8475751876831055,,
580,4.137032508850098,,
581,3.9569618701934814,,
582,3.7834208011627197,,
583,3.6456010341644287,,
584,3.607532262802124,,
585,3.6801929473876953,,
586,3.8639450073242188,,
587,3.751382350921631,,
588,4.157987594604492,,
589,4.136782646179199,,
590,3.9298551082611084,,
591,3.9646434783935547,,
592,4.417721748352051,,
593,3.0123136043548584,,
594,3.94692063331604,,
595,4.278199195861816,,
596,3.9060935974121094,,
597,3.925032615661621,,
598,3.9832162857055664,,
599,3.7542550563812256,,
600,3.931990623474121,,
601,4.031280040740967,,
602,4.053873062133789,,
603,3.8493094444274902,,
604,3.780121088027954,,
605,4.109324932098389,,
606,3.878981590270996,,
607,3.748352527618408,,
608,4.09079122543335,,
609,4.183466911315918,,
610,4.047794818878174,,
611,3.638369083404541,,
612,3.970526695251465,,
613,3.5483977794647217,,
614,3.3104960918426514,,
615,4.624082565307617,,
616,3.5644073486328125,,
617,3.494926691055298,,
618,3.7917799949645996,,
619,3.8075528144836426,,
620,4.3484649658203125,,
621,4.176381587982178,,
622,3.892051935195923,,
623,3.7325665950775146,,
624,4.087780475616455,,
625,3.757874011993408,,
626,3.940762758255005,,
627,4.12794303894043,,
628,3.298299789428711,,
629,3.7965333461761475,,
630,4.448252201080322,,
631,4.297759056091309,,
632,3.742574691772461,,
633,4.23362398147583,,
634,4.053632736206055,,
635,3.9414279460906982,,
636,4.177051067352295,,
637,4.651149749755859,,
638,3.643415927886963,,
639,4.346973896026611,,
640,3.494673728942871,,
641,4.162703990936279,,
642,3.8444268703460693,,
643,3.709181308746338,,
644,3.277890205383301,,
645,3.6765806674957275,,
646,3.7422165870666504,,
647,3.6220858097076416,,
648,4.005814075469971,,
649,4.032711505889893,,
650,3.6916487216949463,,
651,4.089151382446289,,
652,3.754945755004883,,
653,4.102145195007324,,
654,4.2353644371032715,,
655,4.0121307373046875,,
656,4.942913055419922,,
657,4.516030311584473,,
658,4.50428581237793,,
659,3.6192338466644287,,
660,4.091663837432861,,
661,4.1285271644592285,,
662,3.7086503505706787,,
663,3.8774659633636475,,
664,4.067514419555664,,
665,3.834933042526245,,
666,3.862816333770752,,
667,3.640005350112915,,
668,4.056140422821045,,
669,4.107062816619873,,
670,3.6125504970550537,,
671,3.683211326599121,,
672,3.853008270263672,,
673,4.284609317779541,,
674,3.7538914680480957,,
675,3.492140293121338,,
676,4.440896987915039,,
677,3.8374016284942627,,
678,3.7226452827453613,,
679,3.712944507598877,,
680,3.75571346282959,,
681,3.565683126449585,,
682,3.945413589477539,,
683,3.5651302337646484,,
684,3.8584415912628174,,
685,4.129770755767822,,
686,3.885601282119751,,
687,3.764209270477295,,
688,4.14169979095459,,
689,3.9569621086120605,,
690,3.807980537414551,,
691,4.272950649261475,,
692,3.3777568340301514,,
693,4.439942359924316,,
694,3.971510410308838,,
695,3.9947471618652344,,
696,3.60737943649292,,
697,4.035800933837891,,
698,4.042105197906494,,
699,3.5036215782165527,,
700,4.380454063415527,,
701,3.7196502685546875,,
702,3.851982593536377,,
703,4.270105361938477,,
704,3.982412576675415,,
705,3.264389991760254,,
706,4.211724281311035,,
707,3.9098143577575684,,
708,3.6093478202819824,,
709,3.3597986698150635,,
710,3.6922450065612793,,
711,3.86887526512146,,
712,4.374058246612549,,
713,4.254025936126709,,
714,3.6712088584899902,,
715,3.4296064376831055,,
716,4.297494888305664,,
717,3.5998799800872803,,
718,3.496858596801758,,
719,4.097295761108398,,
720,3.9384469985961914,,
721,3.568568468093872,,
722,3.743596315383911,,
723,3.644796133041382,,
724,4.24079704284668,,
725,4.074310302734375,,
726,3.699136734008789,,
727,4.018324851989746,,
728,3.8743233680725098,,
729,4.174985408782959,,
730,4.08107328414917,,
731,3.7968997955322266,,
732,4.765178680419922,,
733,4.319031715393066,,
734,3.8964226245880127,,
735,4.427620887756348,,
736,3.7082653045654297,,
737,3.660707712173462,,
738,3.723583936691284,,
739,4.0982441902160645,,
740,4.046326637268066,,
741,3.9625442028045654,,
742,4.430607318878174,,
743,3.6707069873809814,,
744,4.127565383911133,,
745,3.6994192600250244,,
746,4.287599563598633,,
747,3.847784996032715,,
748,4.305253505706787,,
749,3.9365451335906982,,
750,4.149615287780762,,
751,4.047644138336182,,
752,3.9863672256469727,,
753,3.890043258666992,,
754,4.1395583152771,,
755,3.8571221828460693,,
756,3.6014440059661865,,
757,4.012197494506836,,
758,4.379936695098877,,
759,3.919341564178467,,
760,3.998340368270874,,
761,4.040003776550293,,
762,3.8445487022399902,,
763,4.014897346496582,,
764,3.6961824893951416,,
765,4.243134021759033,,
766,3.2801308631896973,,
767,3.7823987007141113,,
768,4.142229080200195,,
769,4.03179931640625,,
770,3.9485573768615723,,
771,4.1083083152771,,
772,3.5906152725219727,,
773,4.315526962280273,,
774,3.9854652881622314,,
775,3.8778836727142334,,
776,3.923450469970703,,
777,4.160629749298096,,
778,4.066135406494141,,
779,3.755913496017456,,
780,3.989060163497925,,
781,3.8485305309295654,,
782,3.8042590618133545,,
783,3.358798027038574,,
784,3.921520233154297,,
785,3.510568618774414,,
786,4.280648231506348,,
787,3.3777847290039062,,
788,3.959501266479492,,
789,3.2439517974853516,,
790,4.381262302398682,,
791,3.9709837436676025,,
792,3.8165886402130127,,
793,3.999577522277832,,
794,4.516635417938232,,
795,3.8337607383728027,,
796,3.782090902328491,,
797,4.321573257446289,,
798,3.5419068336486816,,
799,4.095114707946777,,
800,4.012189865112305,,
801,4.629411220550537,,
802,4.360793113708496,,
803,3.5509181022644043,,
804,3.3772225379943848,,
805,3.7316808700561523,,
806,3.7796430587768555,,
807,3.9331018924713135,,
808,4.238670349121094,,
809,4.249762058258057,,
810,3.6691765785217285,,
811,3.9042158126831055,,
812,3.493462562561035,,
813,4.224103927612305,,
814,4.41651725769043,,
815,4.275162220001221,,
816,3.788130521774292,,
817,3.916983127593994,,
818,3.686866283416748,,
819,3.602267026901245,,
820,3.99515700340271,,
821,3.5963783264160156,,
822,4.177318096160889,,
823,3.6054060459136963,,
824,3.806626796722412,,
825,4.151336193084717,,
826,3.8174500465393066,,
827,4.05351448059082,,
828,3.510576009750366,,
829,3.8954293727874756,,
830,4.314418792724609,,
831,3.762683391571045,,
832,3.928561210632324,,
833,3.478929042816162,,
834,3.812265396118164,,
835,3.8304076194763184,,
836,3.5651633739471436,,
837,3.9525437355041504,,
838,4.2282891273498535,,
839,3.3990249633789062,,
840,4.480917930603027,,
841,4.0194807052612305,,
842,4.012979984283447,,
843,3.757214069366455,,
844,3.8868093490600586,,
845,3.7548933029174805,,
846,3.832164764404297,,
847,3.7897677421569824,,
848,3.644092082977295,,
849,3.597064971923828,,
850,4.216347694396973,,
851,3.94258189201355,,
852,3.038098096847534,,
853,4.326580047607422,,
854,3.746342658996582,,
855,4.1532464027404785,,
856,3.7495625019073486,,
857,3.9150209426879883,,
858,3.9385643005371094,,
859,4.178950786590576,,
860,4.432260036468506,,
861,3.9880027770996094,,
862,4.245704650878906,,
863,3.4000930786132812,,
864,4.089643478393555,,
865,4.348655700683594,,
866,4.0694990158081055,,
867,3.7924106121063232,,
868,3.5846030712127686,,
869,4.126898765563965,,
870,3.566293716430664,,
871,3.397789716720581,,
872,3.8995351791381836,,
873,3.724466323852539,,
874,3.68572998046875,,
875,4.024590969085693,,
876,4.022054672241211,,
877,3.8192834854125977,,
878,4.135928630828857,,
879,4.461081027984619,,
880,3.988621711730957,,
881,4.244944095611572,,
882,4.187503814697266,,
883,3.792325019836426,,
884,4.3599772453308105,,
885,3.353830337524414,,
886,4.104692459106445,,
887,3.905266046524048,,
888,3.9559412002563477,,
889,4.2755608558654785,,
890,4.148826599121094,,
891,3.968109369277954,,
892,3.5788540840148926,,
893,4.186514377593994,,
894,4.1747941970825195,,
895,4.170316696166992,,
896,3.44110107421875,,
897,4.019011497497559,,
898,3.4055211544036865,,
899,4.058600425720215,,
900,3.578221082687378,,
901,3.74623966217041,,
902,3.7722935676574707,,
903,4.106068134307861,,
904,4.267032623291016,,
905,4.067018508911133,,
906,3.882331371307373,,
907,4.123379707336426,,
908,3.7427282333374023,,
909,3.4546802043914795,,
910,4.267172813415527,,
911,3.928306818008423,,
912,3.7232296466827393,,
913,4.215469837188721,,
914,4.4224395751953125,,
915,3.613460063934326,,
916,3.918173313140869,,
917,3.6326282024383545,,
918,3.9221410751342773,,
919,4.272458076477051,,
920,3.8078043460845947,,
921,3.9856204986572266,,
922,3.9932873249053955,,
923,4.328376770019531,,
924,4.43061637878418,,
925,3.927170991897583,,
926,3.582181453704834,,
927,3.634371757507324,,
928,3.8293845653533936,,
929,3.7201926708221436,,
930,3.5957491397857666,,
931,4.124029159545898,,
932,4.106376647949219,,
933,3.930069923400879,,
934,3.6331310272216797,,
935,4.4377241134643555,,
936,3.8828847408294678,,
937,4.212372779846191,,
938,3.4630422592163086,,
939,3.710209608078003,,
940,3.8689866065979004,,
941,3.691422939300537,,
942,3.792774200439453,,
943,4.099036693572998,,
944,4.127574920654297,,
945,3.5578482151031494,,
946,4.142168998718262,,
947,4.567079544067383,,
948,4.176944732666016,,
949,3.6625876426696777,,
950,3.731994390487671,,
951,3.9761717319488525,,
952,4.723753452301025,,
953,3.9055933952331543,,
954,3.907058000564575,,
955,3.3155879974365234,,
956,3.9131417274475098,,
957,3.9452569484710693,,
958,4.107817649841309,,
959,3.654468536376953,,
960,4.018195629119873,,
961,4.1977057456970215,,
962,3.9509572982788086,,
963,3.802076578140259,,
964,3.6476306915283203,,
965,4.196371555328369,,
966,3.820091724395752,,
967,4.434147357940674,,
968,4.388553619384766,,
969,4.064122200012207,,
970,4.277677536010742,,
971,4.331784248352051,,
972,3.9684667587280273,,
973,4.123681545257568,,
974,4.366186618804932,,
975,3.9218533039093018,,
975,,277.5,
976,3.493359327316284,,
977,3.9103121757507324,,
978,4.2564544677734375,,
979,4.077210426330566,,
980,3.7053709030151367,,
981,3.9370622634887695,,
982,4.152961730957031,,
983,3.9122188091278076,,
984,4.2475972175598145,,
985,4.021352767944336,,
986,3.578760862350464,,
987,4.1711907386779785,,
988,3.844151020050049,,
989,4.016059875488281,,
990,4.065069198608398,,
991,3.5354881286621094,,
992,4.385587692260742,,
993,3.7928712368011475,,
994,4.3559675216674805,,
995,3.8624563217163086,,
996,4.056707859039307,,
997,3.69120717048645,,
998,3.280029296875,,
999,4.141726016998291,,
1000,4.207071304321289,,
1001,4.527875900268555,,
1002,4.841653823852539,,
1003,3.7395951747894287,,
1004,3.94374680519104,,
1005,3.621659517288208,,
1006,4.720844268798828,,
1007,3.898621082305908,,
1008,3.850855588912964,,
1009,3.6986303329467773,,
1010,4.082460403442383,,
1011,4.251407623291016,,
1012,4.095076084136963,,
1013,4.107258319854736,,
1014,3.676668405532837,,
1015,3.4646477699279785,,
1016,3.7591636180877686,,
1017,4.212867736816406,,
1018,3.4612512588500977,,
1019,3.669788360595703,,
1020,4.555359840393066,,
1021,4.352043628692627,,
1022,3.772265672683716,,
1023,4.224631309509277,,
1024,4.253106594085693,,
1025,4.54533576965332,,
1026,4.004072666168213,,
1027,4.131699085235596,,
1028,3.715505599975586,,
1029,3.458008289337158,,
1030,4.09950590133667,,
1031,3.9442384243011475,,
1032,3.9792799949645996,,
1033,3.3804171085357666,,
1034,3.828270435333252,,
1035,3.93463134765625,,
1036,4.225364685058594,,
1037,3.910064935684204,,
1038,4.201997756958008,,
1039,4.121102809906006,,
1040,3.9854109287261963,,
1041,4.237431526184082,,
1042,4.020194053649902,,
1043,3.8728175163269043,,
1044,3.592580556869507,,
1045,3.825836658477783,,
1046,4.018144130706787,,
1047,4.142747402191162,,
1048,3.418316125869751,,
1049,3.829918622970581,,
1050,3.616643190383911,,
1051,3.743643283843994,,
1052,3.740337371826172,,
1053,3.954949378967285,,
1054,4.054051399230957,,
1055,4.469980716705322,,
1056,3.9661002159118652,,
1057,4.158158302307129,,
1058,3.9572970867156982,,
1059,4.624040126800537,,
1060,3.8779006004333496,,
1061,3.6251509189605713,,
1062,3.911257266998291,,
1063,4.170133113861084,,
1064,4.378761291503906,,
1065,3.7931532859802246,,
1066,3.867990016937256,,
1067,3.9464430809020996,,
1068,4.403164863586426,,
1069,3.8837132453918457,,
1070,3.9831624031066895,,
1071,3.8052215576171875,,
1072,3.8517370223999023,,
1073,3.9079058170318604,,
1074,4.040861129760742,,
1075,4.037200450897217,,
1076,4.03822135925293,,
1077,3.321913480758667,,
1078,3.8166258335113525,,
1079,4.284721374511719,,
1080,3.643401622772217,,
1081,3.5238943099975586,,
1082,3.724677562713623,,
1083,3.2729623317718506,,
1084,3.620089054107666,,
1085,3.564927101135254,,
1086,3.562736988067627,,
1087,4.033596515655518,,
1088,3.4129347801208496,,
1089,4.502895832061768,,
1090,3.6439383029937744,,
1091,4.224913597106934,,
1092,3.805197238922119,,
1093,3.7600040435791016,,
1094,4.1490478515625,,
1095,4.03739070892334,,
1096,3.487961530685425,,
1097,3.4486804008483887,,
1098,4.021416664123535,,
1099,3.7205491065979004,,
1100,3.8904991149902344,,
1101,4.124999046325684,,
1102,3.5206546783447266,,
1103,3.3428924083709717,,
1104,4.144601345062256,,
1105,3.9550466537475586,,
1106,3.6788058280944824,,
1107,3.4594497680664062,,
1108,3.852741003036499,,
1109,4.074118614196777,,
1110,3.8968327045440674,,
1111,3.448150634765625,,
1112,4.03721809387207,,
1113,4.922828674316406,,
1114,4.29237174987793,,
1115,4.163144588470459,,
1116,3.9661366939544678,,
1117,4.336124420166016,,
1118,4.051991939544678,,
1119,4.151913642883301,,
1120,3.5851502418518066,,
