step,critic_loss,bellman_loss,actor_loss,eval_return,eval_success
1,3.4442927837371826,2.0463485717773438,0.0445818230509758,,
2,3.423312187194824,2.0156819820404053,0.026756877079606056,,
3,3.336122989654541,1.9401808977127075,0.01136877853423357,,
4,3.2710819244384766,1.880933403968811,-0.003641763236373663,,
5,3.2075300216674805,1.8200063705444336,-0.01671072095632553,,
6,3.161313533782959,1.7758028507232666,-0.030198179185390472,,
7,3.121804714202881,1.731988787651062,-0.04574555158615112,,
8,3.061781644821167,1.6760804653167725,-0.06026899814605713,,
9,2.9964420795440674,1.6159796714782715,-0.07443825900554657,,
10,2.954089641571045,1.5823490619659424,-0.08564114570617676,,
11,2.902623414993286,1.5303046703338623,-0.10034044831991196,,
12,2.868989944458008,1.4961228370666504,-0.11315193772315979,,
13,2.7925143241882324,1.4265378713607788,-0.1290409117937088,,
14,2.7516589164733887,1.3869190216064453,-0.14304819703102112,,
15,2.692586660385132,1.334198236465454,-0.1573764532804489,,
16,2.6651647090911865,1.3067963123321533,-0.16814713180065155,,
17,2.630396842956543,1.2721771001815796,-0.18060976266860962,,
18,2.572627067565918,1.2226678133010864,-0.1964213252067566,,
19,2.5165724754333496,1.1697533130645752,-0.20979392528533936,,
20,2.491243839263916,1.1371486186981201,-0.22524072229862213,,
21,2.452691078186035,1.1065486669540405,-0.23349136114120483,,
22,2.3967626094818115,1.059093713760376,-0.24718306958675385,,
23,2.3906617164611816,1.047940731048584,-0.26079657673835754,,
24,2.316869020462036,0.9783136248588562,-0.2830692529678345,,
25,2.305453300476074,0.9684445858001709,-0.2881806194782257,,
26,2.256679058074951,0.9245054125785828,-0.302873432636261,,
27,2.241839647293091,0.9154067635536194,-0.30822139978408813,,
28,2.194485664367676,0.8627595901489258,-0.33036574721336365,,
29,2.183277130126953,0.8468755483627319,-0.3436186611652374,,
30,2.132446765899658,0.8002761602401733,-0.35932329297065735,,
31,2.0857415199279785,0.7558668255805969,-0.37672126293182373,,
32,2.056730270385742,0.7393293380737305,-0.3808269500732422,,
33,1.9830529689788818,0.6644207835197449,-0.41487056016921997,,
34,1.9844039678573608,0.6807390451431274,-0.4053766131401062,,
35,1.9696592092514038,0.6593327522277832,-0.4233466386795044,,
36,1.9475258588790894,0.6369870901107788,-0.43131622672080994,,
37,1.8932595252990723,0.5871143341064453,-0.45545560121536255,,
38,1.8732978105545044,0.5726392269134521,-0.4621198773384094,,
39,1.810768723487854,0.5076508522033691,-0.4911760091781616,,
40,1.8112610578536987,0.5077501535415649,-0.49695152044296265,,
41,1.7853379249572754,0.48946720361709595,-0.5068948268890381,,
42,1.7545578479766846,0.45934242010116577,-0.5249769687652588,,
43,1.7512750625610352,0.45059889554977417,-0.5362592935562134,,
44,1.7238891124725342,0.4353925585746765,-0.5456154942512512,,
45,1.6669156551361084,0.39315852522850037,-0.5652493238449097,,
46,1.6577081680297852,0.37824076414108276,-0.5750783085823059,,
47,1.6715177297592163,0.3946573734283447,-0.5758222341537476,,
48,1.5918359756469727,0.30875879526138306,-0.6246117353439331,,
49,1.647646427154541,0.3543548583984375,-0.614215612411499,,
50,1.5932459831237793,0.3047744035720825,-0.6391933560371399,,
51,1.5441821813583374,0.27002158761024475,-0.6616711616516113,,
52,1.545159101486206,0.2780420184135437,-0.6612536311149597,,
53,1.5359747409820557,0.2790030837059021,-0.6622857451438904,,
54,1.5085134506225586,0.24663427472114563,-0.6891611218452454,,
55,1.4565317630767822,0.2129838913679123,-0.7097171545028687,,
56,1.4927735328674316,0.23570531606674194,-0.7130640745162964,,
57,1.4318487644195557,0.18077993392944336,-0.7469587326049805,,
58,1.4616174697875977,0.21099716424942017,-0.7445071935653687,,
59,1.4387160539627075,0.19938406348228455,-0.7555426955223083,,
60,1.4484689235687256,0.1797933280467987,-0.7705593109130859,,
61,1.3930246829986572,0.15074211359024048,-0.8069024085998535,,
62,1.3580336570739746,0.12682227790355682,-0.817131519317627,,
63,1.3723069429397583,0.13915298879146576,-0.8205772042274475,,
64,1.402084231376648,0.17277930676937103,-0.8035431504249573,,
65,1.3692967891693115,0.12677621841430664,-0.842394232749939,,
66,1.3711833953857422,0.13234619796276093,-0.8593002557754517,,
67,1.3285956382751465,0.11892693489789963,-0.8645958304405212,,
68,1.3338922262191772,0.12059631943702698,-0.8719342947006226,,
69,1.313954472541809,0.10352787375450134,-0.8950083255767822,,
70,1.3129421472549438,0.10053908824920654,-0.8934370279312134,,
71,1.3305587768554688,0.1077398806810379,-0.9053370356559753,,
72,1.318363904953003,0.09606510400772095,-0.9217389225959778,,
73,1.3031284809112549,0.09791582822799683,-0.9334269762039185,,
74,1.2867207527160645,0.0852542370557785,-0.948108434677124,,
75,1.3510347604751587,0.1292063295841217,-0.9286168217658997,,
76,1.310265302658081,0.08550900220870972,-0.9642630219459534,,
77,1.3044753074645996,0.1226004958152771,-0.9444057941436768,,
78,1.3182075023651123,0.11537247896194458,-0.9474343657493591,,
79,1.2608795166015625,0.08836275339126587,-0.9835666418075562,,
80,1.2924126386642456,0.09887497127056122,-0.982832670211792,,
81,1.2854756116867065,0.10326356440782547,-0.9924545288085938,,
82,1.239447832107544,0.07248316705226898,-1.0279778242111206,,
83,1.2853734493255615,0.09982459992170334,-1.0220342874526978,,
84,1.2873002290725708,0.09749593585729599,-1.0048738718032837,,
85,1.2887213230133057,0.10947048664093018,-1.0160313844680786,,
86,1.2761290073394775,0.0934235155582428,-1.0277206897735596,,
87,1.26676607131958,0.09449945390224457,-1.0367372035980225,,
88,1.266030192375183,0.10024738311767578,-1.0538835525512695,,
89,1.2326405048370361,0.10324408859014511,-1.0545933246612549,,
90,1.247700572013855,0.0956336110830307,-1.0521785020828247,,
91,1.2469390630722046,0.09215708076953888,-1.058358073234558,,
92,1.2364883422851562,0.09437921643257141,-1.0720350742340088,,
93,1.2431455850601196,0.09513315558433533,-1.0660675764083862,,
94,1.2023179531097412,0.09312388300895691,-1.07101309299469,,
95,1.2586957216262817,0.09659691154956818,-1.061344861984253,,
96,1.2589011192321777,0.09637656062841415,-1.0742478370666504,,
97,1.212529182434082,0.08057168871164322,-1.066264271736145,,
98,1.2218079566955566,0.09623654931783676,-1.0861083269119263,,
99,1.2129812240600586,0.09292741864919662,-1.101919412612915,,
100,1.2031707763671875,0.08615709841251373,-1.0916054248809814,,
101,1.221749186515808,0.09471359848976135,-1.0828837156295776,,
102,1.1769790649414062,0.07624532282352448,-1.119754433631897,,
103,1.213913917541504,0.09161896258592606,-1.0998907089233398,,
104,1.1927876472473145,0.08712679147720337,-1.1129974126815796,,
105,1.1779123544692993,0.08074121177196503,-1.124973177909851,,
106,1.1959865093231201,0.0959802120923996,-1.1037876605987549,,
107,1.1596888303756714,0.08264553546905518,-1.124361276626587,,
108,1.1885254383087158,0.09399345517158508,-1.1122466325759888,,
109,1.1652559041976929,0.10477758198976517,-1.1394634246826172,,
110,1.1656270027160645,0.09037875384092331,-1.1343492269515991,,
111,1.1676503419876099,0.09649570286273956,-1.117498517036438,,
112,1.194388747215271,0.09909211099147797,-1.111316442489624,,
113,1.1565356254577637,0.09781593084335327,-1.1359721422195435,,
114,1.1516656875610352,0.0959944948554039,-1.1498816013336182,,
115,1.1759368181228638,0.10125108063220978,-1.1521291732788086,,
116,1.1712214946746826,0.10344453155994415,-1.1594456434249878,,
117,1.178749918937683,0.10510818660259247,-1.1378583908081055,,
118,1.1387532949447632,0.08764930069446564,-1.1875617504119873,,
119,1.1534315347671509,0.09737172722816467,-1.1817814111709595,,
120,1.1405442953109741,0.09040610492229462,-1.174136996269226,,
121,1.1685357093811035,0.11180834472179413,-1.1767867803573608,,
122,1.1415059566497803,0.09135934710502625,-1.1897608041763306,,
123,1.1113725900650024,0.0983036532998085,-1.2026221752166748,,
124,1.1582895517349243,0.11650173366069794,-1.1692085266113281,,
125,1.128510594367981,0.10822188854217529,-1.206447720527649,,
126,1.1276731491088867,0.09895901381969452,-1.1963388919830322,,
127,1.1135350465774536,0.10275854170322418,-1.191832184791565,,
128,1.1294445991516113,0.09274719655513763,-1.191163420677185,,
129,1.0972598791122437,0.0933912992477417,-1.211737036705017,,
130,1.1128199100494385,0.11341443657875061,-1.2090157270431519,,
131,1.0897257328033447,0.09884396195411682,-1.2314176559448242,,
132,1.1150022745132446,0.10545821487903595,-1.2242302894592285,,
133,1.0851508378982544,0.10442570596933365,-1.2479182481765747,,
134,1.1191672086715698,0.09931507706642151,-1.2269227504730225,,
135,1.098922610282898,0.09724080562591553,-1.2382808923721313,,
136,1.1340574026107788,0.13201585412025452,-1.2363693714141846,,
137,1.1252278089523315,0.11212711781263351,-1.2259516716003418,,
138,1.0995891094207764,0.11338123679161072,-1.2398444414138794,,
139,1.100516676902771,0.1023128479719162,-1.2440069913864136,,
140,1.0957220792770386,0.11326225847005844,-1.2714886665344238,,
141,1.0841515064239502,0.12167054414749146,-1.2731789350509644,,
142,1.0725784301757812,0.10067397356033325,-1.2623064517974854,,
143,1.0629853010177612,0.11654774099588394,-1.3065860271453857,,
144,1.1029726266860962,0.13317783176898956,-1.268156886100769,,
145,1.1456542015075684,0.1625216007232666,-1.2707245349884033,,
146,1.0711283683776855,0.11474210023880005,-1.2864574193954468,,
147,1.0822389125823975,0.12609660625457764,-1.2751284837722778,,
148,1.0778541564941406,0.11886875331401825,-1.2764921188354492,,
149,1.0521575212478638,0.11499861627817154,-1.3035738468170166,,
150,1.0745967626571655,0.13158515095710754,-1.3019050359725952,,
151,1.1356755495071411,0.11921170353889465,-1.243886113166809,,
152,1.133039951324463,0.14667673408985138,-1.275240182876587,,
153,1.0887161493301392,0.11712999641895294,-1.2908051013946533,,
154,1.0995937585830688,0.12642207741737366,-1.2930936813354492,,
155,1.0707181692123413,0.12023182213306427,-1.3053719997406006,,
156,1.0440037250518799,0.11581265926361084,-1.3277058601379395,,
157,1.051743984222412,0.10888088494539261,-1.3195466995239258,,
158,1.0414491891860962,0.12197813391685486,-1.343400239944458,,
159,1.056855320930481,0.12268874794244766,-1.3372910022735596,,
160,1.0758498907089233,0.14063218235969543,-1.3514248132705688,,
161,1.086918830871582,0.13721799850463867,-1.336759328842163,,
162,1.092126488685608,0.14444997906684875,-1.3374927043914795,,
163,1.058370590209961,0.1423661708831787,-1.3489148616790771,,
164,1.0720257759094238,0.1479824334383011,-1.3686649799346924,,
165,1.071152687072754,0.15462017059326172,-1.3639414310455322,,
166,1.0780376195907593,0.15311609208583832,-1.3472975492477417,,
167,1.0650455951690674,0.1294376254081726,-1.349758267402649,,
168,1.0498065948486328,0.14452418684959412,-1.3803510665893555,,
169,1.0642775297164917,0.1684177964925766,-1.3918342590332031,,
170,1.016509771347046,0.13666321337223053,-1.3830150365829468,,
171,1.0156478881835938,0.15062104165554047,-1.384203314781189,,
172,1.1148217916488647,0.1872241348028183,-1.3747713565826416,,
173,1.0400768518447876,0.14521005749702454,-1.3795963525772095,,
174,1.1002106666564941,0.17414873838424683,-1.3754239082336426,,
175,1.1065517663955688,0.15834355354309082,-1.3636493682861328,,
176,1.1177294254302979,0.1788695901632309,-1.372756838798523,,
177,1.0589039325714111,0.15383654832839966,-1.399760127067566,,
178,1.072876214981079,0.159354567527771,-1.389115810394287,,
179,1.0829538106918335,0.18105243146419525,-1.403679609298706,,
180,1.085040807723999,0.1510496735572815,-1.3909116983413696,,
181,1.0921341180801392,0.17879071831703186,-1.4120811223983765,,
182,1.0957188606262207,0.1777946501970291,-1.411388635635376,,
183,1.093770146369934,0.1847945600748062,-1.4273970127105713,,
184,1.0809112787246704,0.1689169555902481,-1.4280047416687012,,
185,1.0213804244995117,0.14429649710655212,-1.4395442008972168,,
186,1.0363743305206299,0.14758116006851196,-1.4326990842819214,,
187,0.9984453916549683,0.1450692117214203,-1.4614852666854858,,
188,1.0524332523345947,0.1778605580329895,-1.4593737125396729,,
189,1.0386059284210205,0.15429355204105377,-1.4529266357421875,,
190,1.0204495191574097,0.15762339532375336,-1.467991590499878,,
191,1.0544930696487427,0.15907172858715057,-1.444095492362976,,
192,1.0062557458877563,0.13998359441757202,-1.4603705406188965,,
193,1.0687024593353271,0.16583576798439026,-1.4540756940841675,,
194,1.1160451173782349,0.19578085839748383,-1.4668748378753662,,
195,1.036041259765625,0.1665053516626358,-1.4731940031051636,,
196,1.0584157705307007,0.16480842232704163,-1.454168677330017,,
197,1.0138016939163208,0.15076282620429993,-1.4800220727920532,,
198,1.0567060708999634,0.1713736355304718,-1.4642621278762817,,
199,1.0820648670196533,0.17880916595458984,-1.464552402496338,,
200,1.0666290521621704,0.1779066026210785,-1.4898788928985596,,
201,1.0881195068359375,0.17275890707969666,-1.457899808883667,,
202,1.0299441814422607,0.1690891981124878,-1.501591444015503,,
203,1.0444859266281128,0.17960114777088165,-1.510524034500122,,
204,1.131433129310608,0.1963290274143219,-1.4748774766921997,,
205,1.039006233215332,0.18462252616882324,-1.5164214372634888,,
206,1.1237739324569702,0.19180917739868164,-1.4878997802734375,,
207,1.0996571779251099,0.1911018341779709,-1.4905154705047607,,
208,1.0044293403625488,0.15788021683692932,-1.5248444080352783,,
209,1.039029598236084,0.16233943402767181,-1.5112799406051636,,
210,1.021503210067749,0.1589111089706421,-1.5242128372192383,,
