step,train_loss,eval_return,eval_success
1,0.7027683258056641,,
2,0.7091982960700989,,
3,0.7029971480369568,,
4,0.6906177997589111,,
5,0.690062403678894,,
6,0.7036818861961365,,
7,0.6856877207756042,,
8,0.6973133087158203,,
9,0.6978358030319214,,
10,0.6925569772720337,,
11,0.6900696158409119,,
12,0.6932447552680969,,
13,0.6851747035980225,,
14,0.6943499445915222,,
15,0.6894927620887756,,
16,0.6968350410461426,,
17,0.691146194934845,,
18,0.6990972757339478,,
19,0.690592348575592,,
20,0.6915879249572754,,
21,0.6932277679443359,,
22,0.6949783563613892,,
23,0.6861217617988586,,
24,0.695421576499939,,
25,0.6912979483604431,,
26,0.684489369392395,,
27,0.6938719749450684,,
28,0.6884714961051941,,
29,0.6893945932388306,,
30,0.6847555637359619,,
31,0.6852732300758362,,
32,0.6848870515823364,,
33,0.684910237789154,,
34,0.6885695457458496,,
35,0.6933470964431763,,
36,0.6793805360794067,,
37,0.6931056976318359,,
38,0.6910117268562317,,
39,0.6806772351264954,,
40,0.6888390183448792,,
41,0.6877191066741943,,
42,0.6900855302810669,,
43,0.6831095218658447,,
44,0.6881795525550842,,
45,0.6879052519798279,,
46,0.6825107932090759,,
47,0.6934192180633545,,
48,0.6884377002716064,,
49,0.7006027102470398,,
50,0.6934610605239868,,
51,0.70124751329422,,
52,0.6826168894767761,,
53,0.6822731494903564,,
54,0.6823885440826416,,
55,0.6848673820495605,,
56,0.6889839768409729,,
57,0.6872736215591431,,
58,0.6930329203605652,,
59,0.688201367855072,,
60,0.6881906986236572,,
61,0.6864373683929443,,
62,0.6892005801200867,,
63,0.6967798471450806,,
64,0.6778044104576111,,
65,0.6792241334915161,,
66,0.6861771941184998,,
67,0.6899183988571167,,
68,0.692655086517334,,
69,0.6879106760025024,,
70,0.6904410719871521,,
71,0.6936169266700745,,
72,0.6822900772094727,,
73,0.6820793747901917,,
74,0.6854491829872131,,
75,0.7033451795578003,,
76,0.6927019357681274,,
77,0.6887563467025757,,
78,0.6842263340950012,,
79,0.6901209354400635,,
80,0.700496256351471,,
81,0.6842174530029297,,
82,0.6794382333755493,,
83,0.6865256428718567,,
84,0.6888617277145386,,
85,0.6815494298934937,,
86,0.6898596882820129,,
87,0.6795325875282288,,
88,0.682005763053894,,
89,0.686437726020813,,
90,0.6885165572166443,,
91,0.6895609498023987,,
92,0.6940346956253052,,
93,0.6936095952987671,,
94,0.6946691870689392,,
95,0.69417804479599,,
96,0.6935575008392334,,
97,0.6881155967712402,,
98,0.6880273222923279,,
99,0.7021954655647278,,
100,0.6916874051094055,,
101,0.6875081062316895,,
102,0.6839166283607483,,
103,0.6924389600753784,,
104,0.6933713555335999,,
105,0.6781750917434692,,
106,0.68887859582901,,
107,0.6944724917411804,,
108,0.6903834939002991,,
109,0.6818459630012512,,
110,0.6836676597595215,,
111,0.6823120713233948,,
112,0.6902807950973511,,
113,0.6907444596290588,,
114,0.6852380633354187,,
115,0.6883772611618042,,
116,0.6987383365631104,,
117,0.6893625855445862,,
118,0.6871417164802551,,
119,0.6900403499603271,,
120,0.6815173029899597,,
121,0.6876363158226013,,
122,0.6828708648681641,,
123,0.6811897158622742,,
124,0.6928275227546692,,
125,0.6879260540008545,,
126,0.6918586492538452,,
127,0.687226414680481,,
128,0.6917882561683655,,
129,0.6884198784828186,,
130,0.6867716908454895,,
131,0.6895735859870911,,
132,0.6900222897529602,,
133,0.6824178099632263,,
134,0.6853293776512146,,
135,0.6944513320922852,,
136,0.6874024271965027,,
137,0.6915950179100037,,
138,0.6913474202156067,,
139,0.6855160593986511,,
140,0.6869783997535706,,
141,0.6988367438316345,,
142,0.6908102035522461,,
143,0.6857692003250122,,
144,0.6882264018058777,,
145,0.6814252734184265,,
146,0.6916787624359131,,
147,0.6857955455780029,,
148,0.6831156015396118,,
149,0.6922058463096619,,
150,0.6911070346832275,,
151,0.6889581084251404,,
152,0.6810534596443176,,
