step,critic_loss,bellman_loss,actor_loss,eval_return,eval_success
1,1.983811616897583,1.8419489860534668,0.031809281557798386,,
2,1.9049415588378906,1.7639431953430176,0.014530463144183159,,
3,1.830762505531311,1.690415382385254,-0.003983475733548403,,
4,1.801141381263733,1.6608339548110962,-0.016020536422729492,,
5,1.7232016324996948,1.583448886871338,-0.035055071115493774,,
6,1.696374535560608,1.5567342042922974,-0.047944337129592896,,
7,1.6202545166015625,1.480919599533081,-0.06362130492925644,,
8,1.5972453355789185,1.4581661224365234,-0.07787007838487625,,
9,1.5124142169952393,1.3735688924789429,-0.09498011320829391,,
10,1.4847679138183594,1.34654700756073,-0.10787850618362427,,
11,1.4544613361358643,1.3162879943847656,-0.11986855417490005,,
12,1.367358684539795,1.2295348644256592,-0.1397686004638672,,
13,1.352887749671936,1.2153277397155762,-0.14903926849365234,,
14,1.2904232740402222,1.152786135673523,-0.1670689880847931,,
15,1.2553234100341797,1.1186076402664185,-0.18107497692108154,,
16,1.209973692893982,1.0737438201904297,-0.1967376470565796,,
17,1.1267951726913452,0.9909341335296631,-0.21967288851737976,,
18,1.1273292303085327,0.9915047883987427,-0.22588515281677246,,
19,1.054772973060608,0.9191018342971802,-0.2472478747367859,,
20,1.0800331830978394,0.9444793462753296,-0.24943724274635315,,
21,1.044925570487976,0.9089741706848145,-0.26606935262680054,,
22,0.9524807333946228,0.8179216384887695,-0.29114222526550293,,
23,0.9341707825660706,0.7999755144119263,-0.30112048983573914,,
24,0.8771969676017761,0.7426152229309082,-0.3245493471622467,,
25,0.89864581823349,0.7644445896148682,-0.32280397415161133,,
26,0.8302434086799622,0.696616530418396,-0.34862247109413147,,
27,0.7877013683319092,0.6544380784034729,-0.3635488450527191,,
28,0.7888012528419495,0.6557670831680298,-0.37226665019989014,,
29,0.7561767101287842,0.6232593059539795,-0.38812169432640076,,
30,0.7112327814102173,0.5786374807357788,-0.41107434034347534,,
31,0.7083505392074585,0.5764675140380859,-0.4149371385574341,,
32,0.6882531642913818,0.5547647476196289,-0.43440333008766174,,
33,0.6309762001037598,0.4996076226234436,-0.45190003514289856,,
34,0.6181399822235107,0.48603692650794983,-0.4640193581581116,,
35,0.6222361326217651,0.4913513660430908,-0.47053250670433044,,
36,0.5863232016563416,0.4554412364959717,-0.49009716510772705,,
37,0.5778192281723022,0.44634202122688293,-0.4993551969528198,,
38,0.5243804454803467,0.3930360674858093,-0.5266003608703613,,
39,0.5202784538269043,0.3894825577735901,-0.5348055958747864,,
40,0.4873683452606201,0.35719436407089233,-0.5555894374847412,,
41,0.448078453540802,0.31803056597709656,-0.5754834413528442,,
42,0.43089616298675537,0.30105674266815186,-0.5938618779182434,,
43,0.43705034255981445,0.3071904480457306,-0.5928894877433777,,
44,0.4164748787879944,0.28752097487449646,-0.6119465231895447,,
45,0.3921470046043396,0.26337385177612305,-0.6330447196960449,,
46,0.3860311508178711,0.2570948004722595,-0.6417797803878784,,
47,0.37275320291519165,0.24462175369262695,-0.6569196581840515,,
48,0.3815235495567322,0.25347498059272766,-0.6605138182640076,,
49,0.3171785771846771,0.1899871528148651,-0.7046059966087341,,
50,0.32819461822509766,0.20051324367523193,-0.7124979496002197,,
51,0.3248530626296997,0.19631826877593994,-0.71539306640625,,
52,0.29767194390296936,0.17028246819972992,-0.7395908832550049,,
53,0.3014790117740631,0.17437410354614258,-0.7482196092605591,,
54,0.2917531430721283,0.16428308188915253,-0.7602912187576294,,
55,0.2568666338920593,0.13082042336463928,-0.7939789295196533,,
56,0.26500338315963745,0.138528972864151,-0.7941336631774902,,
57,0.2663746476173401,0.1400321125984192,-0.802483320236206,,
58,0.2643885612487793,0.13816708326339722,-0.8192538022994995,,
59,0.2504430115222931,0.12357752025127411,-0.8462874293327332,,
60,0.2911529541015625,0.1641072928905487,-0.813908040523529,,
61,0.24431519210338593,0.11875587701797485,-0.8729724287986755,,
62,0.23287269473075867,0.1061713844537735,-0.891498327255249,,
63,0.23656319081783295,0.1097579300403595,-0.8884894251823425,,
64,0.2340640425682068,0.10850198566913605,-0.9104557037353516,,
65,0.22982797026634216,0.10362233221530914,-0.9204409122467041,,
66,0.23532576858997345,0.10973839461803436,-0.9205379486083984,,
67,0.22064682841300964,0.09422605484724045,-0.9479712247848511,,
68,0.2444922924041748,0.11818552762269974,-0.9437091946601868,,
69,0.21955886483192444,0.09376093000173569,-0.9653508067131042,,
70,0.20398135483264923,0.0766364187002182,-0.9910687208175659,,
71,0.21293166279792786,0.08729995042085648,-0.9842217564582825,,
72,0.19698062539100647,0.07120712101459503,-1.0213840007781982,,
73,0.20250244438648224,0.07489326596260071,-1.0184136629104614,,
74,0.20023423433303833,0.07452762871980667,-1.0202237367630005,,
75,0.1978738009929657,0.07291067391633987,-1.040784478187561,,
76,0.21178655326366425,0.08620476722717285,-1.0339765548706055,,
77,0.21121200919151306,0.08571269363164902,-1.0280076265335083,,
78,0.18999743461608887,0.0648888424038887,-1.0461896657943726,,
79,0.2141427993774414,0.08908919990062714,-1.0450868606567383,,
80,0.1895172894001007,0.06431054323911667,-1.0703084468841553,,
81,0.20719265937805176,0.08184637129306793,-1.0591005086898804,,
82,0.19820401072502136,0.07359439879655838,-1.0696938037872314,,
83,0.183172345161438,0.05678035318851471,-1.0832816362380981,,
84,0.2098158746957779,0.08341550827026367,-1.0657575130462646,,
85,0.1973351240158081,0.0728609710931778,-1.0593584775924683,,
86,0.19112847745418549,0.06579762697219849,-1.0759949684143066,,
87,0.17805618047714233,0.05324564874172211,-1.1042031049728394,,
88,0.1873871386051178,0.061948373913764954,-1.092390775680542,,
